module,unroll_factor,metric_name,metric_val
max_pool_2d,16,LUT,0.42019513991163476
max_pool_2d,16,FF,0.15866623711340205
max_pool_2d,16,DSP,0.0
max_pool_2d,16,BRAM,0.0248015873015873
max_pool_2d,16,clock_period_minus_wns,9.328
max_pool_2d,16,LatencyBest,538
max_pool_2d,16,LatencyAvg,538
max_pool_2d,16,LatencyWorst,538
max_pool_2d,16,PipelineII,539
max_pool_2d,16,elapsed_time,61.06
max_pool_2d,20,LUT,0.42019513991163476
max_pool_2d,20,FF,0.15866623711340205
max_pool_2d,20,DSP,0.0
max_pool_2d,20,BRAM,0.0248015873015873
max_pool_2d,20,clock_period_minus_wns,9.328
max_pool_2d,20,LatencyBest,538
max_pool_2d,20,LatencyAvg,538
max_pool_2d,20,LatencyWorst,538
max_pool_2d,20,PipelineII,539
max_pool_2d,20,elapsed_time,57.43
max_pool_2d,24,LUT,0.8866439617083947
max_pool_2d,24,FF,0.1997422680412371
max_pool_2d,24,DSP,0.0
max_pool_2d,24,BRAM,0.0248015873015873
max_pool_2d,24,clock_period_minus_wns,24.373
max_pool_2d,24,LatencyBest,487
max_pool_2d,24,LatencyAvg,487
max_pool_2d,24,LatencyWorst,487
max_pool_2d,24,PipelineII,488
max_pool_2d,24,elapsed_time,64.45
max_pool_2d,28,LUT,0.8866439617083947
max_pool_2d,28,FF,0.1997422680412371
max_pool_2d,28,DSP,0.0
max_pool_2d,28,BRAM,0.0248015873015873
max_pool_2d,28,clock_period_minus_wns,24.373
max_pool_2d,28,LatencyBest,487
max_pool_2d,28,LatencyAvg,487
max_pool_2d,28,LatencyWorst,487
max_pool_2d,28,PipelineII,488
max_pool_2d,28,elapsed_time,62.03
max_pool_2d,32,LUT,0.8866439617083947
max_pool_2d,32,FF,0.1997422680412371
max_pool_2d,32,DSP,0.0
max_pool_2d,32,BRAM,0.0248015873015873
max_pool_2d,32,clock_period_minus_wns,24.373
max_pool_2d,32,LatencyBest,487
max_pool_2d,32,LatencyAvg,487
max_pool_2d,32,LatencyWorst,487
max_pool_2d,32,PipelineII,488
max_pool_2d,32,elapsed_time,60.7
max_pool_2d,36,LUT,0.8866439617083947
max_pool_2d,36,FF,0.1997422680412371
max_pool_2d,36,DSP,0.0
max_pool_2d,36,BRAM,0.0248015873015873
max_pool_2d,36,clock_period_minus_wns,24.373
max_pool_2d,36,LatencyBest,487
max_pool_2d,36,LatencyAvg,487
max_pool_2d,36,LatencyWorst,487
max_pool_2d,36,PipelineII,488
max_pool_2d,36,elapsed_time,60.9
max_pool_2d,40,LUT,0.8866439617083947
max_pool_2d,40,FF,0.1997422680412371
max_pool_2d,40,DSP,0.0
max_pool_2d,40,BRAM,0.0248015873015873
max_pool_2d,40,clock_period_minus_wns,24.373
max_pool_2d,40,LatencyBest,487
max_pool_2d,40,LatencyAvg,487
max_pool_2d,40,LatencyWorst,487
max_pool_2d,40,PipelineII,488
max_pool_2d,40,elapsed_time,61.32
max_pool_2d,1024,LUT,0.8866439617083947
max_pool_2d,1024,FF,0.1997422680412371
max_pool_2d,1024,DSP,0.0
max_pool_2d,1024,BRAM,0.0248015873015873
max_pool_2d,1024,clock_period_minus_wns,24.373
max_pool_2d,1024,LatencyBest,487
max_pool_2d,1024,LatencyAvg,487
max_pool_2d,1024,LatencyWorst,487
max_pool_2d,1024,PipelineII,488
max_pool_2d,1024,elapsed_time,60.82
soft_max,0,LUT,0.08690783014236622
soft_max,0,FF,0.03478614383897889
soft_max,0,DSP,0.044326241134751775
soft_max,0,BRAM,0.2232142857142857
soft_max,0,clock_period_minus_wns,6.384
soft_max,0,LatencyBest,7742
soft_max,0,LatencyAvg,7742
soft_max,0,LatencyWorst,7742
soft_max,0,PipelineII,7743
soft_max,0,elapsed_time,33.79
soft_max,4,LUT,0.11360149729995092
soft_max,4,FF,0.053387334315169364
soft_max,4,DSP,0.044326241134751775
soft_max,4,BRAM,0.2232142857142857
soft_max,4,clock_period_minus_wns,6.137
soft_max,4,LatencyBest,8509
soft_max,4,LatencyAvg,8509
soft_max,4,LatencyWorst,8509
soft_max,4,PipelineII,8510
soft_max,4,elapsed_time,36.39
soft_max,8,LUT,0.13546269023073146
soft_max,8,FF,0.06320569464899362
soft_max,8,DSP,0.044326241134751775
soft_max,8,BRAM,0.2232142857142857
soft_max,8,clock_period_minus_wns,6.137
soft_max,8,LatencyBest,8509
soft_max,8,LatencyAvg,8509
soft_max,8,LatencyWorst,8509
soft_max,8,PipelineII,8510
soft_max,8,elapsed_time,40.99
soft_max,12,LUT,0.16660530191458026
soft_max,12,FF,0.08357112174766813
soft_max,12,DSP,0.044326241134751775
soft_max,12,BRAM,0.2232142857142857
soft_max,12,clock_period_minus_wns,6.137
soft_max,12,LatencyBest,8509
soft_max,12,LatencyAvg,8509
soft_max,12,LatencyWorst,8509
soft_max,12,PipelineII,8510
soft_max,12,elapsed_time,45.3
soft_max,16,LUT,0.16660530191458026
soft_max,16,FF,0.08357112174766813
soft_max,16,DSP,0.044326241134751775
soft_max,16,BRAM,0.2232142857142857
soft_max,16,clock_period_minus_wns,6.137
soft_max,16,LatencyBest,8509
soft_max,16,LatencyAvg,8509
soft_max,16,LatencyWorst,8509
soft_max,16,PipelineII,8510
soft_max,16,elapsed_time,46.04
soft_max,20,LUT,0.5574987727049583
soft_max,20,FF,0.20810321551300934
soft_max,20,DSP,0.044326241134751775
soft_max,20,BRAM,0.2232142857142857
soft_max,20,clock_period_minus_wns,6.137
soft_max,20,LatencyBest,8509
soft_max,20,LatencyAvg,8509
soft_max,20,LatencyWorst,8509
soft_max,20,PipelineII,8510
soft_max,20,elapsed_time,122.91
soft_max,24,LUT,0.9930351006381933
soft_max,24,FF,0.3382348429062347
soft_max,24,DSP,0.044326241134751775
soft_max,24,BRAM,0.2232142857142857
soft_max,24,clock_period_minus_wns,6.229
soft_max,24,LatencyBest,8509
soft_max,24,LatencyAvg,8509
soft_max,24,LatencyWorst,8509
soft_max,24,PipelineII,8510
soft_max,24,elapsed_time,352.71
soft_max,28,LUT,1.5810628375061364
soft_max,28,FF,0.48604718949435444
soft_max,28,DSP,0.044326241134751775
soft_max,28,BRAM,0.2232142857142857
soft_max,28,clock_period_minus_wns,6.229
soft_max,28,LatencyBest,8513
soft_max,28,LatencyAvg,8513
soft_max,28,LatencyWorst,8513
soft_max,28,PipelineII,8514
soft_max,28,elapsed_time,892.81
soft_max,32,LUT,1.5810628375061364
soft_max,32,FF,0.48604718949435444
soft_max,32,DSP,0.044326241134751775
soft_max,32,BRAM,0.2232142857142857
soft_max,32,clock_period_minus_wns,6.229
soft_max,32,LatencyBest,8513
soft_max,32,LatencyAvg,8513
soft_max,32,LatencyWorst,8513
soft_max,32,PipelineII,8514
soft_max,32,elapsed_time,896.16
soft_max,36,LUT,4.740350392734413
soft_max,36,FF,1.9774407830142366
soft_max,36,DSP,17.087765957446805
soft_max,36,BRAM,0.2232142857142857
soft_max,36,clock_period_minus_wns,6.142
soft_max,36,LatencyBest,1954
soft_max,36,LatencyAvg,1954
soft_max,36,LatencyWorst,1954
soft_max,36,PipelineII,1955
soft_max,36,elapsed_time,1891.32
soft_max,40,LUT,4.740350392734413
soft_max,40,FF,1.9774407830142366
soft_max,40,DSP,17.087765957446805
soft_max,40,BRAM,0.2232142857142857
soft_max,40,clock_period_minus_wns,6.142
soft_max,40,LatencyBest,1954
soft_max,40,LatencyAvg,1954
soft_max,40,LatencyWorst,1954
soft_max,40,PipelineII,1955
soft_max,40,elapsed_time,2087.76
soft_max,1024,LUT,4.740350392734413
soft_max,1024,FF,1.9774407830142366
soft_max,1024,DSP,17.087765957446805
soft_max,1024,BRAM,0.2232142857142857
soft_max,1024,clock_period_minus_wns,6.142
soft_max,1024,LatencyBest,1954
soft_max,1024,LatencyAvg,1954
soft_max,1024,LatencyWorst,1954
soft_max,1024,PipelineII,1955
soft_max,1024,elapsed_time,1894.87
